City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
461,Saint-Joseph,RE,-21.3667,55.6167,77.38,85,19,11.39,few clouds
462,Tacna,PE,-18.0056,-70.2483,70.0,60,40,9.22,scattered clouds
463,Borogontsy,RU,62.6683,131.1683,-40.49,100,51,2.48,broken clouds
464,Naze,JP,28.3667,129.4833,58.12,88,100,20.04,light rain
465,Beloha,MG,-25.1667,45.05,74.93,88,17,10.98,few clouds
466,Nhulunbuy,AU,-12.2333,136.7667,83.01,74,6,6.91,clear sky
467,Oktyabrskoye,RU,43.0645,44.7417,28.54,86,15,11.18,few clouds
468,Kortkeros,RU,61.8106,51.5806,19.4,100,100,3.33,overcast clouds
469,Magistralnyy,RU,56.1725,107.4458,-31.54,100,65,2.17,broken clouds
470,Vestmanna,FO,62.1564,-7.1664,32.92,64,100,13.8,overcast clouds
471,Honiara,SB,-9.4333,159.95,82.65,76,85,4.54,overcast clouds
472,Grand-Lahou,CI,5.1367,-5.0242,78.1,87,100,2.08,light rain
473,Antequera,ES,37.0194,-4.5612,52.95,86,100,2.04,overcast clouds
474,Novaya Bryan,RU,51.7159,108.2691,-30.23,100,86,1.99,overcast clouds
475,Dubovka,RU,49.0583,44.829,16.75,89,7,12.19,clear sky
476,Artyom,AZ,40.4723,50.333,41.14,61,81,14.43,broken clouds
477,Dogondoutchi,NE,13.6393,4.0287,76.06,10,1,8.21,clear sky
478,Amapa,BR,1.0,-52.0,73.51,97,90,3.53,moderate rain
479,Praia Da Vitoria,PT,38.7333,-27.0667,55.76,69,98,6.35,overcast clouds
480,Ancud,CL,-41.8697,-73.8203,77.23,75,13,4.68,few clouds
481,Taoudenni,ML,22.6783,-3.9836,63.55,24,0,11.03,clear sky
482,Bend,US,44.0582,-121.3153,64.58,25,13,4.0,few clouds
483,Beyneu,KZ,45.3167,55.2,31.08,70,100,16.96,overcast clouds
484,Araucaria,BR,-25.5931,-49.4103,75.49,73,43,5.46,light rain
485,Villa Maria,AR,-32.4075,-63.2402,80.78,28,0,4.88,clear sky
486,Nara,JP,34.6851,135.8049,43.88,60,100,2.53,overcast clouds
487,Rocha,UY,-34.4833,-54.3333,63.09,62,4,10.0,clear sky
488,Laredo,US,27.5064,-99.5075,66.2,17,0,5.75,clear sky
489,Nerchinskiy Zavod,RU,51.3088,119.61,-20.83,100,98,2.33,overcast clouds
490,Port Antonio,JM,18.18,-76.4612,81.95,68,5,8.25,clear sky
491,Acapulco,MX,16.8634,-99.8901,87.62,62,40,4.61,scattered clouds
492,Raudeberg,NO,61.9875,5.1352,38.07,95,100,4.0,light rain
493,Touros,BR,-5.1989,-35.4608,83.3,76,8,12.95,clear sky
494,Buala,SB,-8.145,159.5921,80.82,82,96,7.34,light rain
495,Berbera,SO,10.4396,45.0143,74.26,70,78,6.02,broken clouds
496,Baruun-Urt,MN,46.6806,113.2792,-18.22,99,69,1.68,broken clouds
497,Wajir,KE,1.7471,40.0573,81.86,41,79,18.25,broken clouds
498,Dauphin,CA,51.1494,-100.0502,5.14,78,100,9.22,overcast clouds
499,Youkounkoun,GN,12.5333,-13.1333,78.87,13,18,5.01,few clouds
500,Necochea,AR,-38.5473,-58.7368,66.07,46,0,5.99,clear sky
501,Coihaique,CL,-45.5752,-72.0662,73.96,46,100,7.31,overcast clouds
502,Jiexiu,CN,37.0244,111.9125,28.72,32,39,5.59,scattered clouds
503,Porto Walter,BR,-8.2686,-72.7439,79.0,84,94,3.56,light rain
504,Gushikawa,JP,26.3544,127.8686,65.43,88,75,14.97,light rain
505,Perth,AU,-31.9333,115.8333,75.38,61,0,11.5,clear sky
506,Sharjah,AE,25.3573,55.4033,64.38,51,20,6.91,few clouds
507,Preobrazheniye,RU,42.9019,133.9064,15.48,52,81,4.92,broken clouds
508,Christchurch,NZ,-43.5333,172.6333,62.02,82,100,8.05,overcast clouds
509,Oudtshoorn,ZA,-33.5907,22.2014,64.76,76,11,5.14,few clouds
510,Iqaluit,CA,63.7506,-68.5145,-14.31,68,100,6.91,light snow
511,Ozuluama,MX,21.6667,-97.85,59.88,37,89,6.55,overcast clouds
512,Naifaru,MV,5.4444,73.3657,80.78,76,98,8.1,overcast clouds
513,Tabas,IR,33.5959,56.9244,47.82,46,0,9.35,clear sky
514,Lisala,CD,2.15,21.5167,75.74,32,50,2.15,scattered clouds
515,Marakkanam,IN,12.2,79.95,75.07,78,12,8.3,few clouds
516,Grivenskaya,RU,45.6473,38.176,32.5,70,1,9.24,clear sky
517,Bud,US,39.447,-86.1758,23.18,76,100,10.65,light snow
518,Comodoro Rivadavia,AR,-45.8667,-67.5,67.86,64,20,18.41,few clouds
519,Miyako,JP,39.6367,141.9525,31.95,59,88,4.47,overcast clouds
520,Nuuk,GL,64.1835,-51.7216,7.41,85,100,4.61,light snow
521,Salym,RU,60.0625,71.4789,3.02,97,100,3.78,light snow
522,Varhaug,NO,58.6147,5.6457,42.89,94,100,19.37,light rain
523,Half Moon Bay,US,37.4636,-122.4286,81.14,49,0,0.0,clear sky
524,Atherton,GB,53.5237,-2.4935,46.29,88,100,3.0,overcast clouds
525,Myrtle Beach,US,33.6891,-78.8867,57.18,79,75,3.44,broken clouds
526,Naryan-Mar,RU,67.6713,53.087,-1.19,99,54,8.48,broken clouds
527,Tezpur,IN,26.6333,92.8,54.63,74,0,4.32,clear sky
528,Kyra,RU,49.5776,111.9753,-23.62,99,46,3.4,scattered clouds
529,Gao,ML,16.6362,1.637,71.1,11,1,5.46,clear sky
530,Vao,NC,-22.6667,167.4833,79.74,84,100,8.66,overcast clouds
531,Sinnamary,GF,5.3833,-52.95,76.77,89,64,10.13,broken clouds
532,Roseburg,US,43.2165,-123.3417,68.5,59,0,0.0,clear sky
533,Sao Joao Da Barra,BR,-21.6403,-41.0511,76.41,89,6,10.51,clear sky
534,Richards Bay,ZA,-28.783,32.0377,75.87,92,70,5.08,broken clouds
535,Pitimbu,BR,-7.4706,-34.8086,81.16,75,7,11.86,clear sky
536,Poum,NC,-20.2333,164.0167,81.77,76,96,11.39,overcast clouds
537,Dukat,RU,62.55,155.55,-28.7,100,36,3.53,scattered clouds
538,Bunia,CD,1.5667,30.25,72.09,43,83,3.42,broken clouds
539,Yar-Sale,RU,66.8333,70.8333,-16.06,97,100,8.57,overcast clouds
540,Joensuu,FI,62.6012,29.7632,33.28,95,100,9.22,overcast clouds
541,Tomari,RU,47.7658,142.0683,19.0,86,100,8.55,overcast clouds
542,Hofn,IS,64.2539,-15.2082,21.76,62,18,10.67,few clouds
543,Bhatkal,IN,13.9667,74.5667,73.54,78,0,4.05,clear sky
544,Aksarka,RU,66.5606,67.7975,-11.42,99,100,2.3,overcast clouds
545,Nome,US,64.5011,-165.4064,-8.84,64,0,6.91,clear sky
546,Devils Lake,US,48.1128,-98.8651,17.94,80,100,10.36,overcast clouds
547,Sretensk,RU,52.2453,117.7093,-20.49,100,100,1.07,overcast clouds
548,Nioro,GM,13.35,-15.75,80.02,11,35,7.78,scattered clouds
549,Taytay,PH,14.5678,121.1394,78.06,90,96,4.56,overcast clouds
550,Senneterre,CA,48.3835,-77.2328,-3.95,86,100,2.28,overcast clouds
551,Letychiv,UA,49.3826,27.6305,29.48,68,0,11.65,clear sky
552,Sabang,ID,5.8933,95.3214,81.32,74,46,9.71,scattered clouds
553,Jinchang,CN,38.4953,102.1739,21.78,68,73,5.64,broken clouds
554,Rochegda,RU,62.8,43.25,6.96,97,100,6.62,overcast clouds
555,Santa Rosa,PH,14.3122,121.1114,78.12,87,97,6.55,overcast clouds
556,Ahome,MX,25.9167,-109.1833,85.95,17,83,12.5,broken clouds
557,Saint Anthony,US,45.0205,-93.218,9.28,54,100,12.66,overcast clouds
558,Zarubino,RU,42.63,131.0922,15.93,60,100,10.94,overcast clouds
559,Agdas,AZ,40.65,47.4761,40.87,72,96,9.17,overcast clouds
560,Tuy Hoa,VN,13.0833,109.3,73.4,93,86,4.76,overcast clouds
561,Mackenzie,CA,55.2999,-123.1698,33.31,99,100,1.16,overcast clouds
562,Saint-Pierre,RE,-21.3393,55.4781,78.48,83,0,13.8,clear sky
563,Nanfeng,CN,23.7434,111.7959,42.89,95,20,2.86,few clouds
564,Lorengau,PG,-2.0226,147.2712,81.57,78,100,2.89,overcast clouds
565,Amahai,ID,-3.3333,128.9167,76.3,88,100,1.66,overcast clouds
566,Adrar,MR,20.5022,-10.0711,64.33,20,73,10.54,broken clouds
567,Lahan,NP,26.7296,86.4951,57.36,70,0,3.33,clear sky
568,Yumen,CN,40.2833,97.2,25.88,44,96,12.93,overcast clouds
569,Asau,RO,46.4333,26.4,28.96,85,100,3.83,overcast clouds
570,Mount Pleasant,US,32.7941,-79.8626,65.17,54,20,11.5,few clouds
571,Abu Samrah,SY,35.3029,37.1841,48.4,69,0,7.07,clear sky
572,Dinar,TR,38.065,30.1656,37.36,79,58,3.06,broken clouds
573,Alexander City,US,32.944,-85.9539,50.13,20,0,9.22,clear sky
574,Leh,IN,34.1667,77.5833,0.82,86,85,1.5,overcast clouds
575,Meiktila,MM,20.8667,95.8667,60.78,41,11,4.38,few clouds
576,Ritchie,ZA,-29.038,24.6028,76.59,31,21,8.48,few clouds
577,Biltine,TD,14.5333,20.9167,73.99,10,100,13.02,overcast clouds
578,Hornepayne,CA,49.2138,-84.7705,2.48,76,100,3.49,overcast clouds
579,Garden City,US,42.3256,-83.331,21.06,79,100,4.61,overcast clouds
580,Porto Franco,BR,-6.3383,-47.3992,74.28,94,49,2.82,moderate rain
581,Soyo,AO,-6.1349,12.3689,78.76,87,98,5.57,overcast clouds
582,Hokitika,NZ,-42.7167,170.9667,60.6,49,7,1.74,clear sky
583,Wagar,SD,16.1525,36.2032,70.05,57,84,15.39,broken clouds
584,Xining,CN,36.6167,101.7667,9.28,76,9,2.37,clear sky
585,Nishihara,JP,26.1842,127.7558,65.48,88,75,26.46,light rain
586,Divnogorsk,RU,55.9594,92.3619,-17.27,100,92,2.28,overcast clouds
587,Grenaa,DK,56.4158,10.8783,41.22,83,100,1.01,overcast clouds
588,Garowe,SO,8.4054,48.4845,67.23,78,44,10.2,scattered clouds
589,Englehart,CA,47.8169,-79.8664,-4.02,90,95,1.99,overcast clouds
590,Pushkino,RU,56.0172,37.8667,29.61,86,100,10.54,light snow
591,Coahuayana,MX,18.7333,-103.6833,96.28,37,95,6.85,overcast clouds
592,Broken Hill,AU,-31.95,141.4333,82.06,28,100,16.93,overcast clouds
593,Belyy Yar,RU,53.6039,91.3903,-25.71,83,93,0.0,mist
594,Chontalpa,MX,17.7,-93.5167,66.04,96,100,16.17,overcast clouds
595,Khor,RU,47.8861,134.9464,3.11,98,100,2.82,overcast clouds
596,Manono,CD,-7.3,27.4167,69.19,96,100,2.91,light rain
597,Qandala,SO,11.472,49.8728,73.76,60,32,3.62,scattered clouds
598,Caborca,MX,30.5838,-111.101,81.14,6,6,2.91,clear sky
599,Dalby,AU,-27.1833,151.2667,70.99,64,1,4.0,clear sky
600,Zeya,RU,53.75,127.2667,-0.67,91,100,4.72,overcast clouds
601,Aurillac,FR,44.9167,2.45,47.01,81,100,18.41,overcast clouds
602,Nkowakowa,ZA,-23.8878,30.2871,71.44,51,38,3.06,scattered clouds
603,Tecoanapa,MX,16.5167,-98.75,84.69,54,68,10.74,broken clouds
604,Kismayo,SO,-0.3582,42.5454,77.16,80,52,14.72,broken clouds
605,Mandalgovi,MN,45.7625,106.2708,-7.17,84,46,7.67,scattered clouds
606,Ceyhan,TR,37.0247,35.8175,44.44,86,59,0.94,broken clouds
607,Namtsy,RU,62.7161,129.6658,-36.29,100,82,1.68,broken clouds
608,Odessa,UA,46.4775,30.7326,26.53,93,84,0.0,mist
609,Porto-Vecchio,FR,41.591,9.2795,45.93,87,0,0.0,clear sky
610,Karratha,AU,-20.7377,116.8463,84.87,59,76,5.03,broken clouds
611,Kuala Selangor,MY,3.35,101.25,75.78,90,91,5.55,overcast clouds
612,Kargil,IN,34.5667,76.1,-0.27,96,100,1.81,overcast clouds
613,Komsomolskiy,UZ,40.4272,71.7189,35.02,84,100,0.67,overcast clouds
614,Akdepe,TM,42.0551,59.3788,33.8,64,75,21.25,broken clouds
615,Hwange,ZW,-18.3693,26.5019,68.45,75,1,1.59,clear sky
616,Krasnovishersk,RU,60.4078,57.082,1.98,100,96,1.72,overcast clouds
617,Orange,US,33.7,-117.7675,90.77,22,20,9.22,few clouds
618,Tommot,RU,58.9564,126.2925,-25.94,100,100,0.83,overcast clouds
619,Formosa Do Rio Preto,BR,-11.0483,-45.1931,72.7,89,39,1.41,moderate rain
620,Goulburn,AU,-34.75,149.7167,66.65,65,100,3.69,overcast clouds
621,Dzhankoy,UA,45.7167,34.4,32.59,76,81,7.85,broken clouds
622,Petropavl,KZ,54.8753,69.1628,-5.57,100,94,3.74,overcast clouds
623,Pisco,PE,-13.7,-76.2167,73.45,64,0,20.71,clear sky
624,Vastseliina,EE,57.7303,27.2932,32.65,74,100,12.95,overcast clouds
625,Narodychi,UA,51.2029,29.0823,30.31,71,66,10.09,broken clouds
626,Talcahuano,CL,-36.7167,-73.1167,62.28,77,75,10.36,broken clouds
627,Viedma,AR,-40.8135,-62.9967,90.01,15,0,6.69,clear sky
628,Mbandaka,CD,0.0487,18.2603,71.82,87,87,4.7,overcast clouds
629,Goksun,TR,38.021,36.4973,32.95,64,78,0.56,broken clouds
630,Victor Harbor,AU,-35.5667,138.6167,75.79,86,45,7.76,scattered clouds
631,Ulaanbaatar,MN,47.9077,106.8832,-18.27,69,75,2.24,broken clouds
632,Plettenberg Bay,ZA,-34.0527,23.3716,68.36,79,39,0.63,light rain
633,Santa Cruz,BO,-17.8,-63.1667,82.45,51,90,9.22,overcast clouds
634,Boyarka,UA,50.3191,30.2973,31.05,72,0,8.95,clear sky
635,Poya,NC,-21.35,165.15,83.66,71,100,3.33,overcast clouds
636,Den Helder,NL,52.9599,4.7593,51.08,70,100,25.99,overcast clouds
637,Yaqui,MX,27.3667,-110.1667,90.16,12,90,11.63,overcast clouds
638,Utica,US,43.1009,-75.2327,20.91,73,100,9.78,overcast clouds
639,Fakel,RU,57.6325,53.0252,0.07,100,96,3.24,overcast clouds
640,Yacuiba,BO,-22.038,-63.6797,75.04,63,83,3.85,broken clouds
641,Worthington,US,40.0931,-83.018,23.67,64,75,11.5,broken clouds
642,Wladyslawowo,PL,54.7909,18.4009,37.94,68,100,14.67,overcast clouds
643,Tarancon,ES,40.0085,-3.0073,47.5,69,100,13.98,overcast clouds
644,Xinxiang,CN,35.3089,113.8672,32.61,84,9,10.07,clear sky
645,Whitehorse,CA,60.7161,-135.0538,25.02,69,100,1.01,overcast clouds
646,Bowen,AU,-20.0167,148.2333,80.64,63,21,18.54,few clouds
647,Catia La Mar,VE,10.6038,-67.0303,84.49,74,20,4.61,few clouds
648,Halmstad,SE,56.6745,12.8568,38.32,81,100,12.66,overcast clouds
649,Alta Floresta,BR,-9.8756,-56.0861,73.6,94,100,2.15,overcast clouds
650,Robertsport,LR,6.7533,-11.3686,79.54,85,18,7.85,few clouds
651,Alibag,IN,18.6411,72.8792,73.47,65,1,7.63,clear sky
652,Sultanpur,IN,26.2667,82.0667,52.05,63,0,4.05,clear sky
653,Havelock,US,34.8791,-76.9013,46.06,88,100,4.0,overcast clouds
654,Amalapuram,IN,16.5833,82.0167,66.4,83,6,3.13,clear sky
655,Kasempa,ZM,-13.4584,25.8338,62.22,91,61,1.45,broken clouds
656,La Fria,VE,8.2203,-72.2439,87.91,52,78,4.12,broken clouds
657,Yarim,YE,14.298,44.3779,51.17,62,3,1.59,clear sky
658,Tucuman,AR,-26.8241,-65.2226,78.8,41,20,4.61,few clouds
659,Pacific Grove,US,36.6177,-121.9166,85.57,59,0,5.75,clear sky
660,Rio Gallegos,AR,-51.6226,-69.2181,53.65,28,0,35.68,clear sky
661,Okato,NZ,-39.2,173.8833,63.91,68,50,12.01,scattered clouds
662,Nago,JP,26.5881,127.9761,66.27,91,100,12.73,light rain
663,Boralday,KZ,43.3578,76.8594,26.46,86,75,0.0,mist
664,Marsh Harbour,BS,26.5412,-77.0636,74.35,82,100,17.25,overcast clouds
665,Puerto Carreno,CO,6.189,-67.4859,94.46,31,48,8.25,scattered clouds
666,Ngunguru,NZ,-35.6167,174.5,68.16,61,90,8.03,overcast clouds
667,Ust-Kuyga,RU,70.0167,135.6,-14.01,92,100,6.55,overcast clouds
668,Khowst,AF,33.3833,69.8833,48.65,47,100,2.53,overcast clouds
669,Gaogou,CN,34.0175,119.1886,37.42,76,18,4.72,few clouds
670,Palmer,US,42.1584,-72.3287,29.98,62,75,10.36,broken clouds
671,Seguela,CI,7.9611,-6.6731,79.5,51,28,3.78,scattered clouds
672,Ilmajoki,FI,62.7333,22.5667,36.21,77,100,9.22,overcast clouds
673,Enshi,CN,30.3,109.4833,36.43,94,2,0.81,clear sky
674,Hella,NO,67.2,14.4333,32.14,73,40,20.71,scattered clouds
675,San Jose,US,37.3394,-121.895,82.36,38,20,4.61,few clouds
676,Barra Do Corda,BR,-5.5,-45.25,75.22,93,99,2.35,moderate rain
677,Xuanhua,CN,40.6103,115.0447,4.48,76,11,7.49,few clouds
678,Bida,NG,9.0833,6.0167,84.24,15,46,3.06,scattered clouds
679,Estacion Coahuila,MX,32.1939,-115.0017,87.96,8,1,10.25,clear sky
680,Eskil,TR,38.4017,33.4131,25.63,92,100,3.24,overcast clouds
681,Kuandian,CN,40.7286,124.7847,24.12,95,100,0.92,snow
682,Tandil,AR,-37.3217,-59.1332,71.94,45,0,5.48,clear sky
683,Puri,IN,19.8,85.85,59.52,58,26,6.33,scattered clouds
684,Llangefni,GB,53.2556,-4.3106,46.18,87,100,12.66,moderate rain
685,Mwingi,KE,-0.9344,38.0601,68.13,56,96,0.78,overcast clouds
686,Seymchan,RU,62.8833,152.4333,-43.49,100,71,0.56,broken clouds
687,Paka,MY,4.6374,103.4368,74.8,91,51,2.95,broken clouds
688,Gwadar,PK,25.1216,62.3254,70.56,68,81,2.95,broken clouds
689,Codrington,AU,-38.2667,141.9667,64.83,75,75,7.9,broken clouds
690,Viseu,PT,40.661,-7.9097,50.52,82,94,9.4,overcast clouds
691,Zatoka,UA,46.0725,30.4654,27.14,62,89,8.21,overcast clouds
692,Oksfjord,NO,70.2396,22.3479,18.52,88,68,4.92,broken clouds
693,Tomatlan,MX,19.9333,-105.25,91.8,28,100,10.16,overcast clouds
